zip,primary_city,state,lon,lat
85289,Tempe,AZ,-112.187,33.277
85290,Apache Junction,AZ,-112.187,33.277
85291,Valley Farms,AZ,-111.43,33.014
85292,Winkelman,AZ,-110.789,33.07
85293,Casa Grande,AZ,32.85,-111.79
85294,Casa Grande,AZ,32.92,-111.61
85295,Gilbert,AZ,33.3,-111.74
85296,Gilbert,AZ,-111.749,33.315
85297,Gilbert,AZ,33.26,-111.71
85298,Gilbert,AZ,33.24,-111.7
85299,Gilbert,AZ,-112.187,33.277
85301,Glendale,AZ,-112.187,33.277
85302,Glendale,AZ,-112.187,33.277
85303,Glendale,AZ,-112.187,33.277
85304,Glendale,AZ,-112.187,33.277
85305,Glendale,AZ,-112.187,33.277
85306,Glendale,AZ,-112.187,33.277
85307,Glendale,AZ,-112.187,33.277
85308,Glendale,AZ,-112.187,33.277
85309,Glendale Luke Afb,AZ,-112.187,33.277
85310,Glendale,AZ,-112.187,33.277
85311,Glendale,AZ,-112.187,33.277
85312,Glendale,AZ,-112.187,33.277
85313,Glendale,AZ,-112.187,33.277
85318,Glendale,AZ,-112.187,33.277
85320,Aguila,AZ,-112.187,33.277
85321,Ajo,AZ,-111.891,31.97
85322,Arlington,AZ,-112.187,33.277
85323,Avondale,AZ,-112.187,33.277
85324,Black Canyon City,AZ,-112.134,34.075
85325,Bouse,AZ,-114.004,33.958
85326,Buckeye,AZ,-112.187,33.277
85327,Cave Creek,AZ,-112.187,33.277
85328,Cibola,AZ,-114.032,33.672
85329,Cashion,AZ,-112.187,33.277
85331,Cave Creek,AZ,-112.187,33.277
85332,Congress,AZ,-112.788,34.17
85333,Dateland,AZ,-113.525,32.826
85334,Ehrenberg,AZ,-114.508,33.618
85335,El Mirage,AZ,-112.187,33.277
85336,Gadsden,AZ,-114.774,32.53
85337,Gila Bend,AZ,-112.187,33.277
85338,Goodyear,AZ,-112.187,33.277
85339,Laveen,AZ,-112.182,33.335
85340,Litchfield Park,AZ,-112.187,33.277
85341,Lukeville,AZ,-111.891,31.97
85342,Morristown,AZ,-112.187,33.277
85343,Palo Verde,AZ,-112.187,33.277
85344,Parker,AZ,-114.268,33.968
85345,Peoria,AZ,-112.187,33.277
85346,Quartzsite,AZ,-114.192,33.729
85347,Roll,AZ,-113.799,32.753
85348,Salome,AZ,-113.662,33.648
85349,San Luis,AZ,-114.755,32.54
85350,Somerton,AZ,-114.606,32.612
85351,Sun City,AZ,-112.187,33.277
85352,Tacna,AZ,-113.976,32.693
85353,Tolleson,AZ,-112.187,33.277
85354,Tonopah,AZ,-112.187,33.277
85355,Waddell,AZ,-112.187,33.277
85356,Wellton,AZ,-114.156,32.693
85357,Wenden,AZ,-113.458,34.042
85358,Wickenburg,AZ,-112.187,33.277
85359,Quartzsite,AZ,-114.24,33.667
85360,Wikieup,AZ,-113.811,35.748
85361,Wittmann,AZ,-112.187,33.277
85362,Yarnell,AZ,-112.757,34.251
85363,Youngtown,AZ,-112.187,33.277
85364,Yuma,AZ,-114.649,32.615
85365,Yuma,AZ,-114.49,32.709
85366,Yuma,AZ,-114.631,32.61
85367,Yuma,AZ,-114.404,32.657
85369,Yuma,AZ,-114.075,32.752
85371,Poston,AZ,-114.39,34.032
85372,Sun City,AZ,-112.187,33.277
85373,Sun City,AZ,-112.187,33.277
85374,Surprise,AZ,-112.187,33.277
85375,Sun City West,AZ,-112.187,33.277
85376,Sun City West,AZ,-112.187,33.277
85377,Carefree,AZ,-112.187,33.277
85378,Surprise,AZ,-112.187,33.277
85379,Surprise,AZ,-112.187,33.277
85380,Peoria,AZ,-112.187,33.277
85381,Peoria,AZ,-112.187,33.277
85382,Peoria,AZ,-112.187,33.277
85383,Peoria,AZ,33.76,-112.24
85385,Peoria,AZ,-112.187,33.277
85387,Surprise,AZ,-112.187,33.277
85388,Surprise,AZ,33.61,-112.46
85390,Wickenburg,AZ,-112.187,33.277
85392,Avondale,AZ,33.47,-112.29
85395,Goodyear,AZ,33.47,-112.39
85396,Buckeye,AZ,33.56,-112.57
85501,Globe,AZ,-110.868,33.477
85502,Globe,AZ,-110.813,33.422
85530,Bylas,AZ,-109.786,33.039
85531,Central,AZ,-109.788,32.869
85532,Claypool,AZ,-110.815,33.415
85533,Clifton,AZ,-109.256,32.991
85534,Duncan,AZ,-109.216,32.881
85535,Eden,AZ,-109.897,32.975
85536,Fort Thomas,AZ,-109.972,33.033
85539,Miami,AZ,-110.967,33.528
85540,Morenci,AZ,-109.327,33.054
85541,Payson,AZ,-111.075,33.864
85542,Peridot,AZ,-110.861,33.742
85543,Pima,AZ,-109.776,32.878
85544,Pine,AZ,-111.397,34.32
85545,Roosevelt,AZ,-111.006,33.614
85546,Safford,AZ,-109.702,32.814
85547,Payson,AZ,-111.288,34.257
85548,Safford,AZ,-109.752,32.797
85550,San Carlos,AZ,-110.492,33.289
85551,Solomon,AZ,-109.696,32.843
85552,Thatcher,AZ,-109.746,32.85
85553,Tonto Basin,AZ,-110.861,33.742
85554,Young,AZ,-110.861,33.742
85601,Arivaca,AZ,-111.891,31.97
85602,Benson,AZ,-110.263,32.036
85603,Bisbee,AZ,-109.819,31.446
85605,Bowie,AZ,-109.706,31.891
85606,Cochise,AZ,-109.836,32.044
85607,Douglas,AZ,-109.866,31.604
85608,Douglas,AZ,-109.596,31.415
85609,Dragoon,AZ,-109.818,32.041
85610,Elfrida,AZ,-109.622,31.738
85611,Elgin,AZ,-110.564,31.61
85613,Fort Huachuca,AZ,-110.319,31.559
85614,Green Valley,AZ,-110.955,31.838
85615,Hereford,AZ,-110.159,31.412
85616,Huachuca City,AZ,-110.248,31.606
85617,Mc Neal,AZ,-109.844,31.512
85618,Mammoth,AZ,-110.696,32.704
85619,Mount Lemmon,AZ,-110.76,32.376
85620,Naco,AZ,-109.92,31.385
85621,Nogales,AZ,-110.882,31.463
85622,Green Valley,AZ,-110.933,31.853
85623,Oracle,AZ,-110.85,32.642
85624,Patagonia,AZ,-110.676,31.524
85625,Pearce,AZ,-109.896,31.766
85626,Pirtleville,AZ,-109.612,31.358
85627,Pomerene,AZ,-110.291,32.049
85628,Nogales,AZ,-110.909,31.532
85629,Sahuarita,AZ,-110.895,31.933
85630,Saint David,AZ,-110.17,31.892
85631,San Manuel,AZ,-110.599,32.621
85632,San Simon,AZ,-109.754,31.88
85633,Sasabe,AZ,-111.891,31.97
85634,Sells,AZ,-110.702,31.974
85635,Sierra Vista,AZ,-109.998,31.811
85636,Sierra Vista,AZ,-110.28,31.669
85637,Sonoita,AZ,-110.619,31.673
85638,Tombstone,AZ,-110.077,31.671
85639,Topawa,AZ,-111.891,31.97
85640,Tumacacori,AZ,-111.051,31.616
85641,Vail,AZ,-110.705,32.003
85643,Willcox,AZ,-109.887,32.07
85644,Willcox,AZ,-109.878,32.301
85645,Amado,AZ,-111.099,31.672
85646,Tubac,AZ,-111.066,31.594
85648,Rio Rico,AZ,-111.076,31.508
85650,Sierra Vista,AZ,-110.215,31.489
85652,Cortaro,AZ,-111.113,32.42
85653,Marana,AZ,-111.159,32.443
85654,Rillito,AZ,-111.891,31.97
85655,Douglas,AZ,-109.754,31.88
85658,Marana,AZ,32.51,-111.16
85662,Nogales,AZ,-110.909,31.532
85670,Fort Huachuca,AZ,-109.754,31.88
85671,Sierra Vista,AZ,-109.754,31.88
85701,Tucson,AZ,-110.971,32.218
85702,Tucson,AZ,-111.891,31.97
85703,Tucson,AZ,-111.891,31.97
85704,Tucson,AZ,-111.1,32.395
85705,Tucson,AZ,-110.9,32.295
85706,Tucson,AZ,-110.88,32.093
85707,Tucson,AZ,-110.875,32.17
85708,Tucson,AZ,-110.875,32.188
85709,Tucson,AZ,-110.898,32.201
85710,Tucson,AZ,-110.789,32.214
85711,Tucson,AZ,-110.884,32.214
85712,Tucson,AZ,-110.884,32.254
85713,Tucson,AZ,-110.945,32.193
85714,Tucson,AZ,-110.935,32.123
85715,Tucson,AZ,-110.82,32.252
85716,Tucson,AZ,-110.923,32.244
85717,Tucson,AZ,-111.891,31.97
85718,Tucson,AZ,-110.919,32.312
85719,Tucson,AZ,-110.948,32.247
85720,Tucson,AZ,-111.891,31.97
85721,Tucson,AZ,-110.95,32.234
85722,Tucson,AZ,-111.891,31.97
85723,Tucson,AZ,-111.891,31.97
85724,Tucson,AZ,-110.944,32.241
85725,Tucson,AZ,-111.891,31.97
85726,Tucson,AZ,-110.945,32.203
85728,Tucson,AZ,-111.891,31.97
85730,Tucson,AZ,-110.773,32.16
85731,Tucson,AZ,-110.708,32.088
85732,Tucson,AZ,-110.712,32.085
85733,Tucson,AZ,-111.891,31.97
85734,Tucson,AZ,-110.935,32.065
85735,Tucson,AZ,-110.976,32.441
85736,Tucson,AZ,-111.891,31.97
85737,Tucson,AZ,-110.984,32.435
85738,Catalina,AZ,-111.891,31.97
85739,Tucson,AZ,-110.892,32.465
85740,Tucson,AZ,-111.891,31.97
85741,Tucson,AZ,-111.059,32.34
85742,Tucson,AZ,-111.065,32.408
85743,Tucson,AZ,-111.066,32.333
85744,Tucson,AZ,-111.891,31.97
85745,Tucson,AZ,-110.869,32.216
85746,Tucson,AZ,-111.891,31.97
85747,Tucson,AZ,-110.727,32.098
85748,Tucson,AZ,-110.739,32.213
85749,Tucson,AZ,-110.747,32.264
85750,Tucson,AZ,-110.84,32.297
85751,Tucson,AZ,-110.715,32.162
85752,Tucson,AZ,-111.891,31.97
85754,Tucson,AZ,-111.891,31.97
85755,Tucson,AZ,32.46,-110.97
85756,Tucson,AZ,32.07,-110.92
85757,Tucson,AZ,32.08,-111.11
85775,Tucson,AZ,-111.891,31.97
85777,Tucson,AZ,-110.859,32.072
85901,Show Low,AZ,-110.032,34.571
85902,Show Low,AZ,-110.035,34.298
85911,Cibecue,AZ,-110.289,35.286
85912,White Mountain Lake,AZ,-110.203,34.267
85920,Alpine,AZ,-109.241,34.177
85922,Blue,AZ,-109.271,33.102
85923,Clay Springs,AZ,-110.289,35.286
85924,Concho,AZ,-109.743,34.469
85925,Eagar,AZ,-109.294,34.108
85926,Fort Apache,AZ,-110.011,34.201
85927,Greer,AZ,-109.523,35.237
85928,Heber,AZ,-110.588,34.41
85929,Lakeside,AZ,-109.973,34.175
85930,Mcnary,AZ,-109.853,34.075
85931,Forest Lakes,AZ,-111.276,35.537
85932,Nutrioso,AZ,-109.523,35.237
85933,Overgaard,AZ,-110.56,34.409
85934,Pinedale,AZ,-110.289,35.286
85935,Pinetop,AZ,-109.936,34.141
85936,Saint Johns,AZ,-109.482,34.498
85937,Snowflake,AZ,-110.111,34.522
85938,Springerville,AZ,-109.286,34.119
85939,Taylor,AZ,-110.003,34.315
85940,Vernon,AZ,-109.523,35.237
85941,Whiteriver,AZ,-109.994,33.802
85942,Woodruff,AZ,-110.081,34.647
86001,Flagstaff,AZ,-111.598,35.932
86002,Flagstaff,AZ,-112.052,35.631
86003,Flagstaff,AZ,-112.052,35.631
86004,Flagstaff,AZ,-111.324,35.611
86011,Flagstaff,AZ,-112.052,35.631
86015,Bellemont,AZ,-112.052,35.631
86016,Gray Mountain,AZ,-112.052,35.631
86017,Munds Park,AZ,-111.641,34.941
86018,Parks,AZ,-111.95,35.256
86020,Cameron,AZ,-112.052,35.631
86021,Colorado City,AZ,-112.979,36.975
86022,Fredonia,AZ,-112.525,36.966
86023,Grand Canyon,AZ,-112.131,35.942
86024,Happy Jack,AZ,-112.052,35.631
86025,Holbrook,AZ,-110.09,34.777
86028,Petrified Forest Natl Pk,AZ,-109.523,35.237
86029,Sun Valley,AZ,-110.289,35.286
86030,Hotevilla,AZ,-110.289,35.286
86031,Indian Wells,AZ,-110.289,35.286
86032,Joseph City,AZ,-110.337,34.981
86033,Kayenta,AZ,-110.289,35.286
86034,Keams Canyon,AZ,-110.289,35.286
86035,Leupp,AZ,-112.052,35.631
86036,Marble Canyon,AZ,-111.45,36.923
86038,Mormon Lake,AZ,-111.463,34.908
86039,Kykotsmovi Village,AZ,-110.289,35.286
86040,Page,AZ,-111.502,36.911
86042,Polacca,AZ,-110.289,35.286
86043,Second Mesa,AZ,-110.289,35.286
86044,Tonalea,AZ,-112.052,35.631
86045,Tuba City,AZ,-111.242,36.133
86046,Williams,AZ,-112.366,35.916
86047,Winslow,AZ,-110.351,34.634
86052,North Rim,AZ,-112.052,35.631
86053,Kaibeto,AZ,-111.452,36.911
86054,Shonto,AZ,-110.656,36.593
86301,Prescott,AZ,-112.567,34.621
86302,Prescott,AZ,-112.492,34.575
86303,Prescott,AZ,-112.378,34.496
86304,Prescott,AZ,-112.491,34.597
86305,Prescott,AZ,-112.209,34.683
86312,Prescott Valley,AZ,-112.308,34.668
86313,Prescott,AZ,-112.398,34.707
86314,Prescott Valley,AZ,-112.263,34.628
86315,Prescott Valley,AZ,34.69,-112.3
86320,Ash Fork,AZ,-112.264,34.97
86321,Bagdad,AZ,-113.165,34.584
86322,Camp Verde,AZ,-111.81,34.57
86323,Chino Valley,AZ,-112.172,34.755
86324,Clarkdale,AZ,-112.132,34.659
86325,Cornville,AZ,-111.928,34.735
86326,Cottonwood,AZ,-112.044,34.644
86327,Dewey,AZ,-112.284,34.557
86329,Humboldt,AZ,-112.252,34.519
86330,Prescott,AZ,-112.398,34.707
86331,Jerome,AZ,-112.109,34.749
86332,Kirkland,AZ,-112.658,34.444
86333,Mayer,AZ,-112.163,34.415
86334,Paulden,AZ,-112.537,34.805
86335,Rimrock,AZ,-111.797,34.642
86336,Sedona,AZ,-111.28,34.757
86337,Seligman,AZ,-112.875,35.331
86338,Skull Valley,AZ,-112.398,34.707
86339,Sedona,AZ,-111.729,34.907
86340,Sedona,AZ,-112.398,34.707
86341,Sedona,AZ,-111.768,34.777
86342,Lake Montezuma,AZ,-111.787,34.642
86343,Crown King,AZ,-112.398,34.707
86351,Sedona,AZ,-111.685,35.032
86401,Kingman,AZ,-114.017,35.341
86402,Kingman,AZ,-114.064,35.263
86403,Lake Havasu City,AZ,-114.31,34.501
86404,Lake Havasu City,AZ,-114.331,34.558
86405,Lake Havasu City,AZ,-113.643,35.605
86406,Lake Havasu City,AZ,-114.119,34.757
86409,Kingman,AZ,35.24,-114.01
86411,Hackberry,AZ,-113.643,35.605
86412,Hualapai,AZ,-113.843,35.397
86413,Golden Valley,AZ,-114.222,35.3
86426,Fort Mohave,AZ,-114.567,35.066
86427,Fort Mohave,AZ,-114.581,35.004
86429,Bullhead City,AZ,-114.539,35.171
86430,Bullhead City,AZ,-114.543,35.147
86431,Chloride,AZ,-114.222,35.39
86432,Littlefield,AZ,-114.543,34.901
86433,Oatman,AZ,-114.384,35.028
86434,Peach Springs,AZ,-113.415,35.54
86435,Supai,AZ,-112.052,35.631
86436,Topock,AZ,-114.483,34.779
86437,Valentine,AZ,-113.643,35.605
86438,Yucca,AZ,-113.643,35.605
86439,Bullhead City,AZ,-114.619,35.096
86440,Mohave Valley,AZ,-114.245,35.052
86441,Dolan Springs,AZ,-114.243,35.27
86442,Bullhead City,AZ,-114.324,35.005
86443,Temple Bar Marina,AZ,-114.179,35.211
86444,Meadview,AZ,-114.078,35.982
86445,Willow Beach,AZ,-113.643,35.605
86446,Mohave Valley,AZ,-114.592,34.85
86502,Chambers,AZ,-109.523,35.237
86503,Chinle,AZ,-109.692,36.527
86504,Fort Defiance,AZ,-109.523,35.237
86505,Ganado,AZ,-109.523,35.237
86506,Houck,AZ,-109.248,35.337
86507,Lukachukai,AZ,-109.259,36.399
86508,Lupton,AZ,-109.523,35.237
86510,Pinon,AZ,-110.308,35.962
86511,Saint Michaels,AZ,-109.309,35.904
86512,Sanders,AZ,-109.286,35.407
86514,Teec Nos Pos,AZ,-109.523,35.237
86515,Window Rock,AZ,-109.078,35.668
86520,Blue Gap,AZ,-110.289,35.286
86535,Dennehotso,AZ,-109.523,35.237
86538,Many Farms,AZ,-109.523,35.237
86540,Nazlini,AZ,-109.523,35.237
86544,Red Valley,AZ,-109.523,35.237
86545,Rock Point,AZ,-109.523,35.237
86547,Round Rock,AZ,-109.523,35.237
86555,Douglas,AZ,31.38,-109.55
86556,Tsaile,AZ,-109.523,35.237
87001,Algodones,NM,-106.393,35.338
87002,Belen,NM,-106.695,34.651
87004,Bernalillo,NM,-106.743,35.629
87005,Bluewater,NM,-107.991,35.274
87006,Bosque,NM,-106.786,34.613
87007,Casa Blanca,NM,-108.056,34.963
87008,Cedar Crest,NM,-106.375,35.124
87009,Cedarvale,NM,-105.881,34.651
87010,Cerrillos,NM,-106.084,35.265
87011,Claunch,NM,-107.375,34.23
87012,Coyote,NM,-107.07,36.231
87013,Cuba,NM,-106.889,36.021
87014,Cubero,NM,-108.056,34.963
87015,Edgewood,NM,-106.125,35.135
87016,Estancia,NM,-106.161,34.752
87017,Gallina,NM,-106.595,36.708
87018,Counselor,NM,-106.936,35.717
87020,Grants,NM,-107.85,35.1
87021,Milan,NM,-107.894,35.193
87022,Isleta,NM,-106.673,35.044
87023,Jarales,NM,-106.761,34.592
87024,Jemez Pueblo,NM,-106.739,35.655
87025,Jemez Springs,NM,-106.648,35.786
87026,Laguna,NM,-108.056,34.963
87027,La Jara,NM,-106.957,36.133
87028,La Joya,NM,-106.815,34.381
87029,Lindrith,NM,-107.05,36.325
87031,Los Lunas,NM,-106.712,34.766
87032,Mcintosh,NM,-106.052,34.852
87034,Pueblo Of Acoma,NM,-106.808,34.698
87035,Moriarty,NM,-106.056,34.941
87036,Mountainair,NM,-106.277,34.617
87037,Nageezi,NM,-107.975,36.711
87038,New Laguna,NM,-108.056,34.963
87040,Paguate,NM,-108.056,34.963
87041,Pena Blanca,NM,-106.349,35.598
87042,Peralta,NM,-106.69,34.84
87043,Placitas,NM,-106.637,35.62
87044,Ponderosa,NM,-106.68,35.712
87045,Prewitt,NM,-108.101,35.345
87046,Regina,NM,-106.936,35.717
87047,Sandia Park,NM,-106.311,35.153
87048,Corrales,NM,-106.708,35.66
87049,San Fidel,NM,-107.837,35.145
87051,San Rafael,NM,-107.877,35.151
87052,Santo Domingo Pueblo,NM,-106.344,35.527
87053,San Ysidro,NM,-106.989,35.668
87056,Stanley,NM,-105.977,35.228
87059,Tijeras,NM,-106.275,35.036
87060,Tome,NM,-106.733,34.743
87061,Torreon,NM,-106.325,34.695
87062,Veguita,NM,-106.76,34.474
87063,Willard,NM,-105.881,34.651
87064,Youngsville,NM,-106.589,36.182
87068,Bosque Farms,NM,-106.7,34.858
87070,Clines Corners,NM,-105.979,35.023
87072,Cochiti Pueblo,NM,-106.352,35.609
87083,Cochiti Lake,NM,-106.34,35.63
87101,Albuquerque,NM,-106.645,35.2
87102,Albuquerque,NM,-106.649,35.069
87103,Albuquerque,NM,-106.673,35.044
87104,Albuquerque,NM,-106.672,35.104
87105,Albuquerque,NM,-106.665,35.028
87106,Albuquerque,NM,-106.49,35.043
87107,Albuquerque,NM,-106.638,35.14
87108,Albuquerque,NM,-106.577,35.07
87109,Albuquerque,NM,-106.587,35.127
87110,Albuquerque,NM,-106.622,35.13
87111,Albuquerque,NM,-106.454,35.072
87112,Albuquerque,NM,-106.444,35.085
87113,Albuquerque,NM,-106.506,35.145
87114,Albuquerque,NM,-106.665,35.187
87115,Albuquerque,NM,-106.546,35.055
87116,Albuquerque,NM,-106.562,35.054
87117,Kirtland Afb,NM,-106.572,35.057
87119,Albuquerque,NM,-106.673,35.044
87120,Albuquerque,NM,-106.705,35.12
87121,Albuquerque,NM,-106.806,35.06
87122,Albuquerque,NM,-106.529,35.185
87123,Albuquerque,NM,-106.458,35.07
87124,Rio Rancho,NM,-106.712,35.283
87125,Albuquerque,NM,-106.673,35.044
87131,Albuquerque,NM,-106.673,35.044
87144,Rio Rancho,NM,35.32,-106.71
87151,Albuquerque,NM,35.08,-106.65
87153,Albuquerque,NM,-106.673,35.044
87154,Albuquerque,NM,-106.673,35.044
87158,Albuquerque,NM,-106.673,35.044
87165,Albuquerque,NM,35.08,-106.64
87174,Rio Rancho,NM,-106.673,35.044
87176,Albuquerque,NM,-106.673,35.044
87181,Albuquerque,NM,-106.673,35.044
87184,Albuquerque,NM,-106.673,35.044
87185,Albuquerque,NM,-106.673,35.044
87187,Albuquerque,NM,-106.673,35.044
87190,Albuquerque,NM,-106.673,35.044
87191,Albuquerque,NM,-106.673,35.044
87192,Albuquerque,NM,-106.673,35.044
87193,Albuquerque,NM,-106.673,35.044
87194,Albuquerque,NM,-106.673,35.044
87195,Albuquerque,NM,-106.673,35.044
87196,Albuquerque,NM,-106.673,35.044
87197,Albuquerque,NM,-106.244,35.109
87198,Albuquerque,NM,-106.673,35.044
87199,Albuquerque,NM,-106.673,35.044
87301,Gallup,NM,-108.319,35.652
87302,Gallup,NM,-108.177,35.481
87305,Gallup,NM,-108.771,35.45
87310,Brimhall,NM,-108.595,35.796
87311,Church Rock,NM,-108.177,35.481
87312,Continental Divide,NM,-108.177,35.481
87313,Crownpoint,NM,-108,35.599
87315,Fence Lake,NM,-108.056,34.963
87316,Fort Wingate,NM,-108.486,35.519
87317,Gamerco,NM,-108.763,35.576
87319,Mentmore,NM,-108.832,35.504
87320,Mexican Springs,NM,-108.177,35.481
87321,Ramah,NM,-108.503,35.129
87322,Rehoboth,NM,-108.177,35.481
87323,Thoreau,NM,-108.16,35.398
87325,Tohatchi,NM,-108.88,35.885
87326,Vanderwagen,NM,-108.698,35.351
87327,Zuni,NM,-108.844,35.069
87328,Navajo,NM,-108.177,35.481
87347,Jamestown,NM,-108.177,35.481
87357,Pinehill,NM,-108.056,34.963
87364,Sheep Springs,NM,-108.234,36.5
87365,Smith Lake,NM,-108.177,35.481
87375,Yatahey,NM,-108.177,35.481
87401,Farmington,NM,-108.101,36.826
87402,Farmington,NM,-108.101,36.776
87410,Aztec,NM,-107.818,36.842
87412,Blanco,NM,-108.06,36.743
87413,Bloomfield,NM,-108.016,36.614
87415,Flora Vista,NM,-108.047,36.814
87416,Fruitland,NM,-108.159,36.761
87417,Kirtland,NM,-108.319,36.743
87418,La Plata,NM,-108.188,36.927
87419,Navajo Dam,NM,-107.653,36.869
87420,Shiprock,NM,-108.861,36.417
87421,Waterflow,NM,-108.203,36.751
87455,Newcomb,NM,-108.234,36.5
87461,Sanostee,NM,-108.234,36.5
87499,Farmington,NM,-108.069,36.774
87501,Santa Fe,NM,-105.982,35.697
87502,Santa Fe,NM,-106.124,35.44
87503,Santa Fe,NM,-105.982,35.521
87504,Santa Fe,NM,-106.007,35.894
87505,Santa Fe,NM,-105.946,35.657
87506,Santa Fe,NM,-106.076,35.606
87507,Santa Fe,NM,35.67,-105.95
87508,Santa Fe,NM,35.57,-106.11
87509,Santa Fe,NM,-105.982,35.521
87510,Abiquiu,NM,-106.263,36.22
87511,Alcalde,NM,-106.078,36.065
87512,Amalia,NM,-105.585,36.804
87513,Arroyo Hondo,NM,-105.657,36.533
87514,Arroyo Seco,NM,-105.534,36.52
87515,Canjilon,NM,-106.579,36.465
87516,Canones,NM,-106.438,36.181
87517,Carson,NM,-105.629,36.505
87518,Cebolla,NM,-106.579,36.465
87519,Cerro,NM,-105.629,36.505
87520,Chama,NM,-106.632,36.756
87521,Chamisal,NM,-105.739,36.131
87522,Chimayo,NM,-106.579,36.465
87523,Cordova,NM,-105.903,36.006
87524,Costilla,NM,-105.629,36.505
87525,Taos Ski Valley,NM,-105.581,36.537
87527,Dixon,NM,-105.862,36.2
87528,Dulce,NM,-106.995,36.935
87529,El Prado,NM,-105.624,36.349
87530,El Rito,NM,-106.199,36.283
87531,Embudo,NM,-105.89,36.215
87532,Espanola,NM,-106.251,36.424
87533,Espanola,NM,-106.065,35.987
87535,Glorieta,NM,-105.857,35.778
87537,Hernandez,NM,-106.127,36.075
87538,Ilfeld,NM,-104.68,35.456
87539,La Madera,NM,-106.579,36.465
87540,Lamy,NM,-105.874,35.456
87543,Llano,NM,-105.665,36.149
87544,Los Alamos,NM,-106.288,35.85
87545,Los Alamos,NM,-106.295,35.864
87548,Medanales,NM,-106.218,36.189
87549,Ojo Caliente,NM,-106.003,36.331
87551,Los Ojos,NM,-106.516,36.729
87552,Pecos,NM,-105.687,35.572
87553,Penasco,NM,-105.71,36.176
87554,Petaca,NM,-106.579,36.465
87556,Questa,NM,-105.598,36.759
87557,Ranchos De Taos,NM,-105.685,36.346
87558,Red River,NM,-105.469,36.666
87560,Ribera,NM,-104.68,35.456
87562,Rowe,NM,-104.68,35.456
87564,San Cristobal,NM,-105.631,36.619
87565,San Jose,NM,-105.545,35.423
87566,Ohkay Owingeh,NM,-106.087,36.066
87567,Santa Cruz,NM,-106.035,35.993
87569,Serafina,NM,-104.68,35.456
87571,Taos,NM,-105.555,36.429
87573,Tererro,NM,-104.68,35.456
87574,Tesuque,NM,-105.916,35.787
87575,Tierra Amarilla,NM,-106.577,36.697
87576,Trampas,NM,-105.629,36.505
87577,Tres Piedras,NM,-105.629,36.505
87578,Truchas,NM,-105.813,36.044
87579,Vadito,NM,-105.571,36.134
87580,Valdez,NM,-105.59,36.613
87581,Vallecitos,NM,-106.579,36.465
87582,Velarde,NM,-106.002,36.132
87583,Villanueva,NM,-104.68,35.456
87592,Santa Fe,NM,-105.982,35.521
87594,Santa Fe,NM,-105.982,35.521
87701,Las Vegas,NM,-104.986,35.552
87710,Angel Fire,NM,-104.92,36.512
87711,Anton Chico,NM,-104.719,34.782
87712,Buena Vista,NM,-105.024,36.008
87713,Chacon,NM,-105.024,36.008
87714,Cimarron,NM,-104.905,36.504
87715,Cleveland,NM,-105.383,36.007
87718,Eagle Nest,NM,-105.283,36.548
87722,Guadalupita,NM,-105.024,36.008
87723,Holman,NM,-105.024,36.008
87724,La Loma,NM,-104.719,34.782
87728,Maxwell,NM,-104.559,36.54
87729,Miami,NM,-104.792,36.348
87730,Mills,NM,-103.902,35.804
87731,Montezuma,NM,-105.253,35.65
87732,Mora,NM,-105.024,36.008
87733,Mosquero,NM,-103.902,35.804
87734,Ocate,NM,-105.024,36.008
87735,Ojo Feliz,NM,-105.024,36.008
87736,Rainsville,NM,-105.024,36.008
87740,Raton,NM,-104.815,36.663
87742,Rociada,NM,-105.391,35.836
87743,Roy,NM,-104.196,35.939
87745,Sapello,NM,-104.68,35.456
87746,Solano,NM,-103.902,35.804
87747,Springer,NM,-104.859,36.604
87749,Ute Park,NM,-104.692,36.607
87750,Valmora,NM,-105.024,36.008
87752,Wagon Mound,NM,-104.707,36.006
87753,Watrous,NM,-105.024,36.008
87801,Socorro,NM,-107.038,34.036
87820,Aragon,NM,-108.65,33.914
87821,Datil,NM,-108.379,33.891
87823,Lemitar,NM,-106.913,34.154
87824,Luna,NM,-108.379,33.891
87825,Magdalena,NM,-107.241,34.111
87827,Pie Town,NM,-108.379,33.891
87828,Polvadera,NM,-106.919,34.188
87829,Quemado,NM,-108.559,33.765
87830,Reserve,NM,-108.859,33.681
87831,San Acacia,NM,-106.879,34.3
87832,San Antonio,NM,-106.876,33.963
87901,Truth Or Consequences,NM,-107.267,33.161
87930,Arrey,NM,-107.171,33.043
87931,Caballo,NM,-107.171,33.043
87933,Derry,NM,-107.171,33.043
87935,Elephant Butte,NM,-107.221,33.209
87936,Garfield,NM,-107.1,32.525
87937,Hatch,NM,-107.124,32.661
87939,Monticello,NM,-107.171,33.043
87940,Rincon,NM,-106.82,32.418
87941,Salem,NM,-107.153,32.696
87942,Williamsburg,NM,-107.291,33.117
87943,Winston,NM,-107.171,33.043
88001,Las Cruces,NM,-106.854,32.415
88002,White Sands Missile Range,NM,-106.494,32.384
88003,Las Cruces,NM,-106.747,32.274
88004,Las Cruces,NM,-106.82,32.418
88005,Las Cruces,NM,-106.897,32.167
88006,Las Cruces,NM,-106.786,32.305
88007,Las Cruces,NM,32.33,-106.75
88008,Santa Teresa,NM,-106.627,31.871
88009,Playas,NM,-108.629,32.055
